Order ID,Order Number,Quantity,Price,Line Number,Sales,Status,Deal Size
2159,10245,37,100,1,4133.64,Shipped,Medium
2160,10259,45,86.68,11,3900.6,Shipped,Medium
2161,10270,32,85.72,1,2743.04,Shipped,Small
2162,10281,29,82.83,8,2402.07,Shipped,Small
2163,10291,26,83.79,3,2178.54,Shipped,Small
2164,10305,28,100,12,3155.04,Shipped,Medium
2165,10313,27,87.64,6,2366.28,Shipped,Small
2166,10324,20,98.18,11,1963.6,Shipped,Small
2167,10335,44,100,1,4746.28,Shipped,Medium
2168,10348,42,100,3,6386.94,Shipped,Medium
2169,10358,41,100,1,4428,Shipped,Medium
2170,10371,26,100,1,4044.04,Shipped,Medium
2171,10382,26,100,6,2708.42,Shipped,Small
2172,10411,26,100,1,2904.72,Shipped,Small
2173,10425,41,86.68,11,3553.88,In Process,Medium
2174,10107,20,92.9,8,1858,Shipped,Small
2175,10120,22,100,6,2461.36,Shipped,Small
2176,10133,23,100,1,2642.01,Shipped,Small
2177,10145,33,93.9,12,3098.7,Shipped,Medium
2178,10168,28,100,7,3244.36,Shipped,Medium
2179,10188,44,98.89,7,4351.16,Shipped,Medium
2180,10210,46,79.91,5,3675.86,Shipped,Medium
2181,10223,21,100,7,2475.27,Shipped,Small
2182,10235,41,100,1,4177.49,Shipped,Medium
2183,10250,31,100,2,3282.28,Shipped,Medium
2184,10263,31,79.91,8,2477.21,Shipped,Small
2185,10275,23,81.91,7,1883.93,Shipped,Small
2186,10285,37,98.89,12,3658.93,Shipped,Medium
2187,10297,26,100,2,2856.88,Shipped,Small
2188,10308,24,79.91,5,1917.84,Shipped,Small
2189,10318,47,100,7,5305.36,Shipped,Medium
2190,10329,45,63.91,11,2875.95,Shipped,Small
2191,10340,55,100,2,6482.85,Shipped,Medium
2192,10353,46,81.17,5,3733.82,Shipped,Medium
2193,10363,50,100,2,6576.5,Shipped,Medium
2194,10375,37,100,3,6353.27,Shipped,Medium
2195,10387,44,94.9,1,4175.6,Shipped,Medium
2196,10401,49,100,1,4992.61,On Hold,Medium
2197,10416,45,100,2,4764.6,Shipped,Medium
2198,10108,27,43.45,13,1173.15,Shipped,Small
2199,10122,31,44.66,17,1384.46,Shipped,Small
2200,10135,33,40.23,14,1327.59,Shipped,Small
2201,10145,31,35.8,1,1109.8,Shipped,Small
2202,10159,35,35.4,9,1239,Shipped,Small
2203,10169,26,39.83,9,1035.58,Shipped,Small
2204,10180,34,45.46,4,1545.64,Shipped,Small
2205,10190,46,32.99,1,1517.54,Shipped,Small
2206,10211,41,42.24,9,1731.84,Shipped,Small
2207,10224,43,39.43,2,1695.49,Shipped,Small
2208,10237,26,40.23,2,1045.98,Shipped,Small
2209,10252,36,48.28,6,1738.08,Shipped,Small
2210,10264,20,32.59,4,651.8,Shipped,Small
2211,10276,27,36.61,10,988.47,Shipped,Small
2212,10285,37,41.03,1,1518.11,Shipped,Small
2213,10299,24,42.24,4,1013.76,Shipped,Small
2214,10310,36,43.05,17,1549.8,Shipped,Small
2215,10319,29,38.22,5,1108.38,Shipped,Small
2216,10331,28,100,3,4102.56,Shipped,Medium
2217,10343,29,100,5,3713.16,Shipped,Medium
2218,10355,38,39.83,10,1513.54,Shipped,Small
2219,10364,48,48.28,1,2317.44,Shipped,Small
2220,10378,40,82.46,1,3298.4,Shipped,Medium
2221,10390,41,44.56,11,1826.96,Shipped,Small
2222,10403,30,40.23,2,1206.9,Shipped,Small
2223,10104,35,47.62,11,1666.7,Shipped,Small
2224,10114,28,55.73,2,1560.44,Shipped,Small
2225,10127,45,51.95,13,2337.75,Shipped,Small
2226,10141,24,45.99,7,1103.76,Shipped,Small
2227,10151,41,63.85,5,2617.85,Shipped,Small
2228,10165,48,45.99,14,2207.52,Shipped,Small
2229,10175,50,63.31,3,3165.5,Shipped,Medium
2230,10184,33,62.77,8,2071.41,Shipped,Small
2231,10195,32,43.29,8,1385.28,Shipped,Small
2232,10207,27,60.06,9,1621.62,Shipped,Small
2233,10219,35,55.19,4,1931.65,Shipped,Small
2234,10229,23,54.11,3,1244.53,Shipped,Small
2235,10246,35,48.7,7,1704.5,Shipped,Small
2236,10259,40,43.83,6,1753.2,Shipped,Small
2237,10271,35,47.62,7,1666.7,Shipped,Small
2238,10281,31,55.19,3,1710.89,Shipped,Small
2239,10292,50,46.53,10,2326.5,Shipped,Small
2240,10305,40,57.9,7,2316,Shipped,Small
2241,10313,38,45.45,1,1727.1,Shipped,Small
2242,10325,38,100,3,8844.12,Shipped,Large
2243,10335,40,60.6,3,2424,Shipped,Small
2244,10349,33,46.53,1,1535.49,Shipped,Small
2245,10359,36,100,3,6358.68,Shipped,Medium
2246,10371,20,66.47,2,1329.4,Shipped,Small
2247,10383,32,53.18,5,1701.76,Shipped,Small
2248,10394,36,62.77,3,2259.72,Shipped,Small
2249,10412,19,48.7,7,925.3,Shipped,Small
2250,10425,11,43.83,6,482.13,In Process,Small
2251,10104,49,65.87,4,3227.63,Shipped,Medium
2252,10116,27,63.38,1,1711.26,Shipped,Small
2253,10127,29,70.84,6,2054.36,Shipped,Small
2254,10142,42,74.57,16,3131.94,Shipped,Medium
2255,10152,33,50.95,2,1681.35,Shipped,Small
2256,10165,44,53.44,7,2351.36,Shipped,Small
2257,10176,22,64,6,1408,Shipped,Small
2258,10184,48,50.95,1,2445.6,Shipped,Small
2259,10195,33,54.68,1,1804.44,Shipped,Small
2260,10207,45,56.55,2,2544.75,Shipped,Small
2261,10220,20,52.82,6,1056.4,Shipped,Small
2262,10230,46,60.9,4,2801.4,Shipped,Small
2263,10247,40,49.71,6,1988.4,Shipped,Small
2264,10272,45,64.63,6,2908.35,Shipped,Small
2265,10282,36,59.65,9,2147.4,Shipped,Small
2266,10292,31,67.73,3,2099.63,Shipped,Small
2267,10306,46,50.33,17,2315.18,Shipped,Small
2268,10314,35,66.49,9,2327.15,Shipped,Small
2269,10325,28,100,2,5377.4,Shipped,Medium
2270,10336,31,84.71,9,2626.01,Shipped,Small
2271,10350,27,100,14,4406.4,Shipped,Medium
2272,10359,22,100,1,4301.22,Shipped,Medium
2273,10371,30,99.55,11,2986.5,Shipped,Small
2274,10383,44,36.07,8,1587.08,Shipped,Small
2275,10394,30,60.28,4,1808.4,Shipped,Small
2276,10413,24,49.71,6,1193.04,Shipped,Small
2277,10103,45,75.63,7,3403.35,Shipped,Medium
2278,10113,23,68.52,1,1575.96,Shipped,Small
2279,10126,26,62.7,7,1630.2,Shipped,Small
2280,10140,28,60.76,7,1701.28,Shipped,Small
2281,10150,49,58.18,4,2850.82,Shipped,Small
2282,10164,49,54.94,5,2692.06,Resolved,Small
2283,10175,29,74.98,12,2174.42,Shipped,Small
2284,10183,49,64.64,4,3167.36,Shipped,Medium
2285,10194,39,54.94,7,2142.66,Shipped,Small
2286,10206,36,58.82,2,2117.52,Shipped,Small
2287,10217,39,62.05,7,2419.95,Shipped,Small
2288,10229,30,73.04,12,2191.2,Shipped,Small
2289,10245,44,69.16,5,3043.04,Shipped,Medium
2290,10258,20,61.41,2,1228.2,Shipped,Small
2291,10270,21,63.35,5,1330.35,Shipped,Small
2292,10281,36,77.57,12,2792.52,Shipped,Small
2293,10291,32,71.75,7,2296,Shipped,Small
2294,10304,36,73.04,2,2629.44,Shipped,Small
2295,10313,34,56.24,10,1912.16,Shipped,Small
2296,10324,48,100,4,8209.44,Shipped,Large
2297,10333,33,73.69,4,2431.77,Shipped,Small
2298,10348,31,100,5,3139.99,Shipped,Medium
2299,10358,36,100,2,5669.64,Shipped,Medium
2300,10370,25,100,3,3160.25,Shipped,Medium
2301,10382,48,100,8,6799.68,Shipped,Medium
2302,10411,27,69.16,5,1867.32,Shipped,Small
2303,10424,44,61.41,2,2702.04,In Process,Small
2304,10106,33,72.92,5,2406.36,Shipped,Small
2305,10120,29,72.23,11,2094.67,Shipped,Small
2306,10133,49,57.1,6,2797.9,Shipped,Small
2307,10144,20,81.86,1,1637.2,Shipped,Small
2308,10168,31,73.61,12,2281.91,Shipped,Small
2309,10210,39,59.16,10,2307.24,Shipped,Small
2310,10223,20,66.04,12,1320.8,Shipped,Small
2311,10235,34,77.73,6,2642.82,Shipped,Small
2312,10250,50,61.22,7,3061,Shipped,Medium
2313,10262,40,79.11,2,3164.4,Cancelled,Medium
2314,10275,28,63.97,12,1791.16,Shipped,Small
2315,10284,50,81.86,4,4093,Shipped,Medium
2316,10297,28,79.8,7,2234.4,Shipped,Small
2317,10308,46,66.04,10,3037.84,Shipped,Medium
2318,10316,24,59.16,2,1419.84,Shipped,Small
2319,10328,24,81.17,5,1948.08,Shipped,Small
2320,10340,39,59.16,3,2307.24,Shipped,Small
2321,10353,40,44.51,7,1780.4,Shipped,Small
2322,10361,49,72.33,2,3544.17,Shipped,Medium
2323,10375,44,82.26,4,3619.44,Shipped,Medium
2324,10388,35,100,8,3918.95,Shipped,Medium
2325,10398,22,67.41,4,1483.02,Shipped,Small
2326,10401,62,77.73,6,4819.26,On Hold,Medium
2327,10416,26,61.22,7,1591.72,Shipped,Small
2328,10108,31,100,16,3669.78,Shipped,Medium
2329,10121,25,86.74,3,2168.5,Shipped,Small
2330,10135,30,89.8,17,2694,Shipped,Small
2331,10145,27,100,4,3251.34,Shipped,Medium
2332,10159,23,100,12,2347.15,Shipped,Small
2333,10169,34,100,12,3920.88,Shipped,Medium
2334,10180,22,100,7,2514.6,Shipped,Small
2335,10190,42,85.72,4,3600.24,Shipped,Medium
2336,10211,37,100,12,4040.03,Shipped,Medium
2337,10224,30,100,5,3336.9,Shipped,Medium
2338,10237,27,100,5,3113.64,Shipped,Medium
2339,10252,25,100,9,2832,Shipped,Small
2340,10264,34,97.97,7,3330.98,Shipped,Medium
2341,10276,38,100,13,4304.64,Shipped,Medium
2342,10285,26,100,4,2600.26,Shipped,Small
2343,10299,38,100,7,4382.16,Shipped,Medium
2344,10309,50,84.7,3,4235,Shipped,Medium
2345,10319,22,100,8,2626.8,Shipped,Small
2346,10331,32,100,4,5026.56,Shipped,Medium
2347,10341,31,71.02,4,2201.62,Shipped,Small
2348,10355,40,100,5,4326.8,Shipped,Medium
2349,10365,22,100,3,3425.18,Shipped,Medium
2350,10375,41,100,15,4701.88,Shipped,Medium
2351,10390,45,48.98,12,2204.1,Shipped,Small
2352,10403,45,100,5,5189.4,Shipped,Medium
2353,10106,39,40.15,6,1565.85,Shipped,Small
2354,10120,49,50.62,12,2480.38,Shipped,Small
2355,10133,27,50.19,7,1355.13,Shipped,Small
2356,10143,34,36.66,1,1246.44,Shipped,Small
2357,10156,20,41.02,1,820.4,Shipped,Small
2358,10168,48,51.93,13,2492.64,Shipped,Small
2359,10199,29,38.4,1,1113.6,Shipped,Small
2360,10210,43,41.02,11,1763.86,Shipped,Small
2361,10223,41,46.26,13,1896.66,Shipped,Small
2362,10235,41,35.35,7,1449.35,Shipped,Small
2363,10250,36,51.93,8,1869.48,Shipped,Small
2364,10262,49,37.97,3,1860.53,Cancelled,Small
2365,10275,38,45.39,13,1724.82,Shipped,Small
2366,10284,33,51.93,5,1713.69,Shipped,Small
2367,10296,26,48.44,1,1259.44,Shipped,Small
2368,10308,47,43.64,11,2051.08,Shipped,Small
2369,10316,34,47.57,3,1617.38,Shipped,Small
2370,10328,34,51.93,7,1765.62,Shipped,Small
2371,10340,40,50.62,4,2024.8,Shipped,Small
2372,10353,40,82.21,8,3288.4,Shipped,Medium
2373,10361,33,82.59,3,2725.47,Shipped,Small
2374,10375,49,65.8,5,3224.2,Shipped,Medium
2375,10388,27,100,1,3211.38,Shipped,Medium
2376,10398,49,36.66,5,1796.34,Shipped,Small
2377,10401,56,35.35,7,1979.6,On Hold,Small
2378,10416,37,51.93,8,1921.41,Shipped,Small
2379,10104,33,100,7,3705.24,Shipped,Medium
2380,10115,27,100,3,2843.91,Shipped,Small
2381,10127,46,100,9,6176.42,Shipped,Medium
2382,10141,44,100,3,5500.44,Shipped,Medium
2383,10151,26,100,1,3220.1,Shipped,Medium
2384,10165,48,94.92,10,4556.16,Shipped,Medium
2385,10176,23,100,9,3114.89,Shipped,Medium
2386,10184,45,100,4,4948.2,Shipped,Medium
2387,10195,49,100,4,5161.17,Shipped,Medium
2388,10207,28,94.92,5,2657.76,Shipped,Small
2389,10220,37,100,9,3983.05,Shipped,Medium
2390,10230,34,100,7,3974.94,Shipped,Medium
2391,10246,22,100,3,2928.42,Shipped,Small
2392,10259,29,100,2,3054.57,Shipped,Medium
2393,10271,34,98.39,3,3345.26,Shipped,Medium
2394,10282,38,100,12,4310.72,Shipped,Medium
2395,10292,41,100,6,4983.14,Shipped,Medium
2396,10305,42,100,3,4618.32,Shipped,Medium
2397,10314,28,100,12,3403.12,Shipped,Medium
2398,10325,38,100,4,5190.42,Shipped,Medium
2399,10336,23,100,8,3141.57,Shipped,Medium
2400,10350,31,71.4,8,2213.4,Shipped,Small
2401,10359,46,100,2,4896.7,Shipped,Medium
2402,10371,48,56.55,10,2714.4,Shipped,Small
2403,10383,29,100,13,3087.05,Shipped,Medium
2404,10395,46,100,4,5692.96,Shipped,Medium
2405,10412,26,100,3,3460.86,Shipped,Medium
2406,10425,18,100,2,1895.94,In Process,Small
2407,10104,32,53.31,2,1705.92,Shipped,Small
2408,10117,21,49.21,11,1033.41,Shipped,Small
2409,10127,46,69.12,4,3179.52,Shipped,Medium
2410,10142,42,49.79,14,2091.18,Shipped,Small
2411,10153,31,57.41,13,1779.71,Shipped,Small
2412,10165,38,66.78,5,2537.64,Shipped,Small
2413,10176,38,64.44,4,2448.72,Shipped,Small
2414,10185,20,48.62,15,972.4,Shipped,Small
2415,10196,46,62.09,7,2856.14,Shipped,Small
2416,10208,30,65.61,15,1968.3,Shipped,Small
2417,10220,30,68.54,4,2056.2,Shipped,Small
2418,10230,43,52.14,2,2242.02,Shipped,Small
2419,10247,49,63.85,4,3128.65,Shipped,Medium
2420,10272,43,56.82,4,2443.26,Shipped,Small
2421,10282,37,66.78,7,2470.86,Shipped,Small
2422,10292,35,55.07,1,1927.45,Shipped,Small
2423,10306,34,60.34,15,2051.56,Shipped,Small
2424,10314,38,61.51,7,2337.38,Shipped,Small
2425,10325,44,100,7,5932.96,Shipped,Medium
2426,10337,21,100,6,2296.77,Shipped,Small
2427,10350,44,100,17,6490.88,Shipped,Medium
2428,10359,25,64.93,4,1623.25,Shipped,Small
2429,10372,24,58.58,9,1405.92,Shipped,Small
2430,10383,38,60.06,10,2282.28,Shipped,Small
2431,10395,45,100,3,8977.05,Shipped,Large
2432,10413,51,63.85,4,3256.35,Shipped,Medium
2433,10108,34,82.99,14,2821.66,Shipped,Small
2434,10121,44,74.85,1,3293.4,Shipped,Medium
2435,10135,44,96,15,4224,Shipped,Medium
2436,10145,38,81.36,2,3091.68,Shipped,Medium
2437,10159,31,71.6,10,2219.6,Shipped,Small
2438,10169,48,80.55,10,3866.4,Shipped,Medium
2439,10180,21,93.56,5,1964.76,Shipped,Small
2440,10190,40,66.72,2,2668.8,Shipped,Small
2441,10211,40,80.55,10,3222,Shipped,Medium
2442,10224,50,77.29,3,3864.5,Shipped,Medium
2443,10237,20,68.34,3,1366.8,Shipped,Small
2444,10252,48,72.41,7,3475.68,Shipped,Medium
2445,10264,47,89.5,5,4206.5,Shipped,Medium
2446,10276,21,70.78,11,1486.38,Shipped,Small
2447,10285,39,78.92,2,3077.88,Shipped,Medium
2448,10299,44,80.55,5,3544.2,Shipped,Medium
2449,10309,28,88.68,1,2483.04,Shipped,Small
2450,10319,45,77.29,6,3478.05,Shipped,Medium
2451,10331,20,100,5,3657.8,Shipped,Medium
2452,10341,38,100,3,4682.36,Shipped,Medium
2453,10356,26,100,4,3937.7,Shipped,Medium
2454,10365,44,100,2,4984.32,Shipped,Medium
2455,10375,49,100,8,5406.66,Shipped,Medium
2456,10390,22,100,13,3491.18,Shipped,Medium
2457,10403,31,68.34,3,2118.54,Shipped,Small
2458,10105,41,70.67,5,2897.47,Shipped,Small
2459,10119,25,76.67,14,1916.75,Shipped,Small
2460,10129,31,60,5,1860,Shipped,Small
2461,10142,41,64,2,2624,Shipped,Small
2462,10153,43,64.67,1,2780.81,Shipped,Small
2463,10167,43,75.34,12,3239.62,Cancelled,Medium
2464,10177,24,76,3,1824,Shipped,Small
2465,10185,21,54,3,1134,Shipped,Small
2466,10197,23,64.67,9,1487.41,Shipped,Small
2467,10208,38,74.67,3,2837.46,Shipped,Small
2468,10222,31,62.67,15,1942.77,Shipped,Small
2469,10233,36,70.67,3,2544.12,Shipped,Small
2470,10248,36,71.34,6,2568.24,Cancelled,Small
2471,10261,34,62,4,2108,Shipped,Small
2472,10273,21,65.34,7,1372.14,Shipped,Small
2473,10283,45,78.67,9,3540.15,Shipped,Medium
2474,10295,26,75.34,4,1958.84,Shipped,Small
2475,10306,50,54,3,2700,Shipped,Small
2476,10315,41,62,2,2542,Shipped,Small
2477,10326,39,60,1,2340,Shipped,Small
2478,10339,22,100,5,2816.44,Shipped,Small
2479,10350,46,76.67,11,3526.82,Shipped,Medium
2480,10373,44,100,14,4627.92,Shipped,Medium
2481,10385,25,77.34,1,1933.5,Shipped,Small
2482,10396,39,66.67,1,2600.13,Shipped,Small
2483,10414,37,71.34,6,2639.58,On Hold,Small
2484,10106,31,100,7,3312.97,Shipped,Medium
2485,10120,47,82.21,13,3863.87,Shipped,Medium
2486,10133,24,77.64,8,1863.36,Shipped,Small
2487,10143,36,100,2,3945.96,Shipped,Medium
2488,10156,48,100,2,4954.08,Shipped,Medium
2489,10168,28,98.65,14,2762.2,Shipped,Small
2490,10199,48,83.12,2,3989.76,Shipped,Medium
2491,10210,21,78.55,12,1649.55,Shipped,Small
2492,10223,25,100,14,2534.75,Shipped,Small
2493,10235,25,100,8,2580.25,Shipped,Small
2494,10250,31,91.34,9,2831.54,Shipped,Small
2495,10262,40,84.03,4,3361.2,Cancelled,Medium
2496,10275,32,89.51,14,2864.32,Shipped,Small
2497,10284,24,83.12,6,1994.88,Shipped,Small
2498,10296,42,100,2,4296.6,Shipped,Medium
2499,10308,21,100,12,2224.95,Shipped,Small
2500,10316,34,82.21,4,2795.14,Shipped,Small
2501,10328,27,100,8,2762.1,Shipped,Small
2502,10340,30,88.6,5,2658,Shipped,Small
2503,10353,39,100,9,5043.87,Shipped,Medium
2504,10361,20,60.54,4,1210.8,Shipped,Small
2505,10375,37,81.87,6,3029.19,Shipped,Medium
2506,10388,46,100,2,10066.6,Shipped,Large
2507,10398,47,87.69,6,4121.43,Shipped,Medium
2508,10401,11,100,8,1135.31,On Hold,Small
2509,10416,23,91.34,9,2100.82,Shipped,Small
2510,10105,29,70.15,12,2034.35,Shipped,Small
2511,10117,38,79.68,6,3027.84,Shipped,Medium
2512,10128,32,97,3,3104,Shipped,Medium
2513,10142,43,84.01,9,3612.43,Shipped,Medium
2514,10153,31,87.48,8,2711.88,Shipped,Small
2515,10166,29,100,3,3013.97,Shipped,Medium
2516,10177,31,88.34,10,2738.54,Shipped,Small
2517,10185,30,94.4,10,2832,Shipped,Small
2518,10196,50,94.4,2,4720,Shipped,Medium
2519,10208,40,80.55,10,3222,Shipped,Medium
2520,10221,23,97,4,2231,Shipped,Small
2521,10232,26,88.34,7,2296.84,Shipped,Small
2522,10248,40,100,13,4157.2,Cancelled,Medium
2523,10273,21,100,14,2146.2,Shipped,Small
2524,10282,43,86.61,2,3724.23,Shipped,Medium
2525,10293,29,71.89,5,2084.81,Shipped,Small
2526,10306,38,91.81,10,3488.78,Shipped,Medium
2527,10314,23,76.22,2,1753.06,Shipped,Small
2528,10327,20,100,7,3469.2,Resolved,Medium
2529,10337,36,70.3,9,2530.8,Shipped,Small
2530,10350,28,100,4,2924.32,Shipped,Small
2531,10372,44,100,2,4496.8,Shipped,Medium
2532,10384,49,100,1,6397.44,Shipped,Medium
2533,10397,32,80.55,5,2577.6,Shipped,Small
2534,10414,34,100,13,3533.62,On Hold,Medium
2535,10106,30,100,16,3177.3,Shipped,Medium
2536,10119,29,94.14,7,2730.06,Shipped,Small
2537,10131,22,85.99,8,1891.78,Shipped,Small
2538,10143,26,100,11,2612.48,Shipped,Small
2539,10155,32,91.43,9,2925.76,Shipped,Small
2540,10167,29,100,5,2940.02,Cancelled,Small
2541,10178,34,96.86,8,3293.24,Shipped,Medium
2542,10186,24,99.57,5,2389.68,Shipped,Small
2543,10197,24,90.52,2,2172.48,Shipped,Small
2544,10209,33,88.71,4,2927.43,Shipped,Small
2545,10222,26,100,8,2659.54,Shipped,Small
2546,10249,40,95.95,4,3838,Shipped,Medium
2547,10262,44,94.14,13,4142.16,Cancelled,Medium
2548,10274,24,90.52,5,2172.48,Shipped,Small
2549,10283,20,94.14,2,1882.8,Shipped,Small
2550,10296,34,100,11,3477.86,Shipped,Medium
2551,10307,34,97.76,5,3323.84,Shipped,Medium
2552,10316,45,93.24,13,4195.8,Shipped,Medium
2553,10328,41,100,9,4156.58,Shipped,Medium
2554,10339,55,71.25,15,3918.75,Shipped,Medium
2555,10352,23,100,3,2352.67,Shipped,Small
2556,10361,24,45.39,14,1089.36,Shipped,Small
2557,10373,32,84.41,15,2701.12,Shipped,Small
2558,10386,29,85.76,13,2487.04,Resolved,Small
2559,10398,36,100,7,3910.32,Shipped,Medium
2560,10400,46,87.8,5,4038.8,Shipped,Medium
2561,10415,32,95.95,4,3070.4,Disputed,Medium
2562,10106,34,100,9,3763.46,Shipped,Medium
2563,10120,24,100,15,2584.8,Shipped,Small
2564,10131,40,100,1,4427.6,Shipped,Medium
2565,10143,26,82.77,4,2152.02,Shipped,Small
2566,10155,20,100,2,2353.4,Shipped,Small
2567,10168,31,100,16,3431.39,Shipped,Medium
2568,10178,22,87.75,1,1930.5,Shipped,Small
2569,10198,42,100,1,4774.56,Shipped,Medium
2570,10210,26,99.72,14,2592.72,Shipped,Small
2571,10222,37,87.75,1,3246.75,Shipped,Medium
2572,10235,38,88.75,10,3372.5,Shipped,Medium
2573,10250,35,100,11,3909.15,Shipped,Medium
2574,10262,33,90.75,6,2994.75,Cancelled,Small
2575,10275,39,100,16,4472.52,Shipped,Medium
2576,10284,45,100,8,4576.95,Shipped,Medium
2577,10296,24,100,4,2441.04,Shipped,Small
2578,10308,35,88.75,14,3106.25,Shipped,Medium
2579,10316,23,100,6,2706.41,Shipped,Small
2580,10328,37,100,10,4021.53,Shipped,Medium
2581,10340,55,87.75,7,4826.25,Shipped,Medium
2582,10352,49,100,2,4935.28,Shipped,Medium
2583,10361,26,100,9,2754.7,Shipped,Small
2584,10375,33,100,1,3856.71,Shipped,Medium
2585,10386,37,83.84,14,3102.08,Resolved,Medium
2586,10398,22,86.76,8,1908.72,Shipped,Small
2587,10401,85,88.75,10,7543.75,On Hold,Large
2588,10416,22,100,11,2457.18,Shipped,Small
2589,10105,31,65.77,3,2038.87,Shipped,Small
2590,10119,38,65.77,12,2499.26,Shipped,Small
2591,10129,45,85.29,3,3838.05,Shipped,Medium
2592,10143,31,85.29,16,2643.99,Shipped,Small
2593,10154,36,64.33,1,2315.88,Shipped,Small
2594,10167,46,70.11,10,3225.06,Cancelled,Medium
2595,10177,32,76.62,1,2451.84,Shipped,Small
2596,10185,39,57.82,1,2254.98,Shipped,Small
2597,10197,50,78.79,7,3939.5,Shipped,Medium
2598,10208,46,74.45,1,3424.7,Shipped,Medium
2599,10222,36,80.95,13,2914.2,Shipped,Small
2600,10233,29,82.4,1,2389.6,Shipped,Small
2601,10248,32,75.89,4,2428.48,Cancelled,Small
2602,10261,44,68.67,2,3021.48,Shipped,Medium
2603,10273,42,62.16,5,2610.72,Shipped,Small
2604,10283,47,65.77,7,3091.19,Shipped,Medium
2605,10295,44,58.55,2,2576.2,Shipped,Small
2606,10306,43,75.17,1,3232.31,Shipped,Medium
2607,10316,48,74.45,18,3573.6,Shipped,Medium
2608,10327,21,96.31,1,2022.51,Resolved,Small
2609,10339,50,74.35,9,3717.5,Shipped,Medium
2610,10350,29,75.35,12,2185.15,Shipped,Small
2611,10373,41,70.33,16,2883.53,Shipped,Small
2612,10386,37,100,10,5017.57,Resolved,Medium
2613,10397,22,66.5,4,1463,Shipped,Small
2614,10414,31,75.89,4,2352.59,On Hold,Small
2615,10103,42,100,6,4460.82,Shipped,Medium
2616,10114,42,100,10,4758.18,Shipped,Medium
2617,10126,45,100,6,4597.2,Shipped,Medium
2618,10140,36,100,6,4114.8,Shipped,Medium
2619,10150,20,100,3,2104,Shipped,Small
2620,10164,39,81.93,4,3195.27,Resolved,Medium
2621,10175,42,85.98,11,3611.16,Shipped,Medium
2622,10183,23,86.99,3,2000.77,Shipped,Small
2623,10194,26,89.01,6,2314.26,Shipped,Small
2624,10206,33,100,1,3871.89,Shipped,Medium
2625,10217,31,88,6,2728,Shipped,Small
2626,10229,50,100,11,5614,Shipped,Medium
2627,10245,44,100,4,4628.8,Shipped,Medium
2628,10258,45,80.92,1,3641.4,Shipped,Medium
2629,10270,46,88,4,4048,Shipped,Medium
2630,10281,27,85.98,11,2321.46,Shipped,Small
2631,10291,28,100,6,3256.96,Shipped,Medium
2632,10304,40,100,1,4208,Shipped,Medium
2633,10313,30,99.13,9,2973.9,Shipped,Small
2634,10324,34,100,5,4248.3,Shipped,Medium
2635,10336,46,100,2,9558.8,Shipped,Large
2636,10348,32,82.83,7,2650.56,Shipped,Small
2637,10358,27,100,3,3761.37,Shipped,Medium
2638,10371,34,100,3,4301.34,Shipped,Medium
2639,10382,34,54.84,9,1864.56,Shipped,Small
2640,10411,34,100,4,3576.8,Shipped,Medium
2641,10424,46,80.92,1,3722.32,In Process,Medium
2642,10106,32,100,1,3986.56,Shipped,Medium
2643,10120,24,100,7,3417.12,Shipped,Medium
2644,10133,27,99.67,2,2691.09,Shipped,Small
2645,10145,20,100,13,2752.6,Shipped,Small
2646,10168,36,100,8,4527.72,Shipped,Medium
2647,10188,29,100,8,3957.05,Shipped,Medium
2648,10210,25,100,6,2818,Shipped,Small
2649,10223,29,100,8,3199.86,Shipped,Medium
2650,10235,25,96.11,2,2402.75,Shipped,Small
2651,10250,44,100,3,6055.72,Shipped,Medium
2652,10263,47,100,9,5465.16,Shipped,Medium
2653,10275,48,100,8,6378.72,Shipped,Medium
2654,10285,45,100,13,5392.8,Shipped,Medium
2655,10297,35,100,3,3986.5,Shipped,Medium
2656,10308,31,100,6,4009.23,Shipped,Medium
2657,10318,50,100,8,7119,Shipped,Large
2658,10328,33,100,11,4072.2,Shipped,Medium
2659,10340,29,100,6,4094.51,Shipped,Medium
2660,10353,48,68.8,4,3302.4,Shipped,Medium
2661,10361,44,72.42,5,3186.48,Shipped,Medium
2662,10375,25,66.73,10,1668.25,Shipped,Small
2663,10388,50,100,3,7154.5,Shipped,Large
2664,10398,23,100,9,2810.83,Shipped,Small
2665,10401,21,96.11,2,2018.31,On Hold,Small
2666,10416,41,100,3,5642.83,Shipped,Medium
2667,10106,44,74.4,8,3273.6,Shipped,Medium
2668,10120,43,76,14,3268,Shipped,Medium
2669,10143,28,96,3,2688,Shipped,Small
2670,10155,43,86.4,1,3715.2,Shipped,Medium
2671,10168,48,96,15,4608,Shipped,Medium
2672,10199,38,82.4,3,3131.2,Shipped,Medium
2673,10210,31,86.4,13,2678.4,Shipped,Small
2674,10223,26,67.2,15,1747.2,Shipped,Small
2675,10235,32,92,9,2944,Shipped,Small
2676,10250,44,67.2,10,2956.8,Shipped,Small
2677,10262,27,76,5,2052,Cancelled,Small
2678,10275,43,73.6,15,3164.8,Shipped,Medium
2679,10284,25,69.6,7,1740,Shipped,Small
2680,10296,22,80.8,3,1777.6,Shipped,Small
2681,10308,21,87.2,13,1831.2,Shipped,Small
2682,10316,48,75.2,5,3609.6,Shipped,Medium
2683,10328,33,64,13,2112,Shipped,Small
2684,10341,34,100,5,3644.12,Shipped,Medium
